flow_id,FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
xgb-d03-benign-patient-portal-web-011,1777825020000,1777825020076,198.51.100.44,54022,203.0.113.10,443,6,91,956,10,6617,10,223,223,27,76,71,64,128,128,1500,40,40,1500,87,12,0,0,0,0,99324,687480,12,3,1,0,4,8192,26883,0,0,0,0,0,0,0,13,7,3,0,20,6,8,Benign,Benign
xgb-d03-benign-workstation-dns-012,1777825452000,1777825452001,10.60.100.59,53811,10.60.60.5,53,17,5,71,1,99,1,0,0,0,1,0,0,0,0,99,71,71,99,0,0,0,0,0,0,568000,792000,2,0,0,0,0,0,0,0,0,56726,28,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-patient-portal-web-013,1777825884000,1777825884080,198.51.100.46,54036,203.0.113.10,443,6,91,956,10,6579,10,219,219,27,80,80,68,128,128,1500,40,40,1500,82,11,0,0,0,0,94419,649777,12,3,1,0,4,8192,26883,0,0,0,0,0,0,0,13,8,4,0,23,7,10,Benign,Benign
xgb-d03-benign-workstation-dns-014,1777826316000,1777826316002,10.60.100.92,53813,10.60.60.5,53,17,5,72,1,226,1,0,0,0,2,0,0,0,0,226,72,72,226,113,36,0,0,0,0,192000,602666,1,1,0,0,0,0,0,0,0,32453,1,59,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-patient-portal-web-015,1777826748000,1777826864590,198.51.100.48,54050,203.0.113.10,443,6,91,2555,20,8317,21,218,218,26,116590,116590,116528,128,128,1500,40,40,1500,0,0,0,0,0,0,175,570,25,6,5,1,4,8192,26883,0,0,0,0,0,0,0,58287,6135,17848,0,58299,5826,17464,Benign,Benign
xgb-d03-attack-tomcat-lab-api-probe-016,1777827180000,1777827180001,192.0.2.210,54057,10.60.20.30,8443,6,131,40,1,40,1,22,2,20,1,0,0,0,0,40,40,40,40,0,0,0,0,0,0,320000,320000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,Brute_Force_-Web
xgb-d03-benign-workstation-dns-017,1777827612000,1777827612001,10.60.100.65,53816,10.60.60.5,53,17,5,78,1,206,1,0,0,0,1,0,0,0,0,206,78,78,206,2,0,0,0,0,0,624000,1648000,1,1,0,0,0,0,0,0,0,31594,1,37,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-018,1777828044000,1777828044001,10.60.100.82,53817,10.60.60.5,53,17,5,78,1,160,1,0,0,0,1,0,0,0,0,160,78,78,160,160,78,0,0,0,0,312000,640000,1,1,0,0,0,0,0,0,0,5584,28,11,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-019,1777828476000,1777828476014,10.60.100.27,53818,10.60.60.5,53,17,5,65,1,123,1,0,0,0,14,0,0,0,0,123,65,65,123,8,4,0,0,0,0,34666,65600,2,0,0,0,0,0,0,0,0,9776,1,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-020,1777828908000,1777828908001,10.60.100.48,53819,10.60.60.5,53,17,5,74,1,90,1,0,0,0,1,0,0,0,0,90,74,74,90,0,0,0,0,0,0,592000,720000,2,0,0,0,0,0,0,0,0,5516,1,1,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-021,1777829340000,1777829340014,10.60.100.69,53820,10.60.60.5,53,17,5,74,1,159,1,0,0,0,14,0,0,0,0,159,74,74,159,11,5,0,0,0,0,39466,84800,1,1,0,0,0,0,0,0,0,11411,28,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-022,1777829772000,1777829772078,10.60.100.86,53821,10.60.60.5,53,17,5,70,1,183,1,0,0,0,78,0,0,0,0,183,70,70,183,2,0,0,0,0,0,7088,18531,1,1,0,0,0,0,0,0,0,28100,1,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-attack-tomcat-appointment-api-probe-023,1777830204000,1777830209007,192.0.2.210,54106,203.0.113.30,8443,6,7,898,6,536,4,219,219,27,5007,5007,5006,127,127,686,40,40,686,0,0,0,0,0,0,1434,856,8,0,1,1,0,8192,26883,0,0,0,0,0,0,0,4937,1001,1968,1,5003,1668,2357,Malicious,SQL_Injection
xgb-d03-benign-edr-patch-update-024,1777830636000,1777830636065,10.60.100.52,54113,10.60.50.15,443,6,91,956,10,6617,10,223,223,27,65,59,53,128,128,1500,40,40,1500,101,14,0,0,0,0,115878,802060,12,3,1,0,4,8192,26883,0,0,0,0,0,0,0,13,6,4,0,23,5,7,Benign,Benign
xgb-d03-benign-workstation-dns-025,1777831068000,1777831068002,10.60.100.73,53824,10.60.60.5,53,17,5,63,1,111,1,0,0,0,2,0,0,0,0,111,63,63,111,55,31,0,0,0,0,168000,296000,2,0,0,0,0,0,0,0,0,38324,1,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-edr-patch-update-026,1777831500000,1777831616542,10.60.100.90,54127,10.60.50.15,443,6,91,3458,65,140456,111,223,223,30,116542,116542,116509,128,128,1500,40,40,1500,1,0,451,11,0,0,237,9641,78,2,1,3,92,8192,29200,49920,195,0,0,0,0,0,10046,1820,3796,0,10046,1058,3036,Benign,Benign
xgb-d03-benign-workstation-dns-027,1777831932000,1777831932001,10.60.100.35,53826,10.60.60.5,53,17,5,64,1,80,1,0,0,0,1,0,0,0,0,80,64,64,80,0,0,0,0,0,0,512000,640000,2,0,0,0,0,0,0,0,0,8307,1,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-monitoring-scrape-028,1777832364000,1777832364001,10.60.60.20,54141,10.60.50.30,9100,6,0,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,49607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-ntp-029,1777832796000,1777832796018,10.60.100.77,13128,10.60.60.15,123,17,9,76,1,76,1,0,0,0,18,0,0,0,0,76,76,76,76,4,4,0,0,0,0,32000,32000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-030,1777833228000,1777833228001,10.60.100.94,53829,10.60.60.5,53,17,5,70,1,170,1,0,0,0,1,0,0,0,0,170,70,70,170,170,70,0,0,0,0,280000,680000,1,1,0,0,0,0,0,0,0,51339,1,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-backup-window-smb-031,1777833660000,1777833660166,10.60.50.8,54162,10.60.40.12,445,6,41,132,3,132,3,23,19,22,166,166,166,104,104,52,40,40,52,0,0,0,0,0,0,6323,6323,6,0,0,0,0,16425,8192,0,0,0,0,0,0,0,166,83,83,0,166,83,83,Benign,Benign
xgb-d03-attack-tomcat-appointment-api-probe-032,1777834092000,1777834148453,192.0.2.210,54169,203.0.113.30,8443,6,7,61207,155,76705,105,219,219,27,56453,56453,56453,127,127,1110,40,40,1110,1,1,0,0,0,0,8673,10869,58,0,101,50,51,8192,26883,0,0,0,0,0,0,0,1097,366,479,0,1156,542,552,Malicious,SQL_Injection
xgb-d03-benign-edr-patch-update-033,1777834524000,1777834641798,10.60.100.62,54176,10.60.50.20,443,6,91,3474,61,116051,85,26,26,26,117798,117798,117737,128,128,1500,40,40,1500,0,0,0,0,0,0,235,7881,62,4,2,2,76,8192,29200,0,0,0,0,0,0,0,59561,1963,10554,0,59571,1401,8970,Benign,Benign
xgb-d03-benign-workstation-web-browsing-034,1777834956000,1777834956001,10.60.100.84,54183,198.51.100.152,80,6,7,373,5,700,5,27,27,27,1,0,0,128,128,528,40,40,528,700,373,0,0,0,0,1492000,2800000,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-web-browsing-035,1777835388000,1777835388053,10.60.100.24,54190,198.51.100.151,443,6,91,965,10,4183,9,31,31,27,53,50,43,128,128,1500,40,40,1500,78,18,0,0,0,0,142962,619703,12,3,1,1,2,8192,29200,0,0,0,0,0,0,0,13,5,4,0,18,5,5,Benign,Benign
xgb-d03-benign-workstation-web-browsing-036,1777835820000,1777835820001,10.60.100.45,54197,198.51.100.152,80,6,7,373,5,700,5,27,27,27,1,1,0,128,128,528,40,40,528,700,373,0,0,0,0,1492000,2800000,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-web-browsing-037,1777836252000,1777836312502,10.60.100.66,54204,198.51.100.151,443,6,91,1872,15,4667,15,219,219,27,60502,60502,60491,128,128,1500,40,40,1500,0,0,246,6,0,0,247,617,23,2,1,2,2,8192,26883,62976,246,0,0,0,0,0,10015,4321,4909,0,10015,4320,4931,Benign,Benign
xgb-d03-benign-workstation-web-browsing-038,1777836684000,1777836803912,10.60.100.88,54211,198.51.100.152,80,6,7,1287,17,1552,16,26,26,26,119912,119880,119880,128,128,424,40,40,424,0,0,451,11,0,0,85,103,29,0,4,0,0,8192,29200,49920,195,0,0,0,0,0,10046,7492,4300,0,10047,7991,3993,Benign,Benign
xgb-d03-benign-workstation-web-browsing-039,1777837116000,1777837233794,10.60.100.28,54218,198.51.100.151,443,6,91,1468,15,5971,15,218,218,26,117794,117794,117733,128,128,1500,40,40,1500,0,0,0,0,0,0,99,405,20,3,4,0,3,8192,29200,0,0,0,0,0,0,0,58545,8413,20406,0,58679,8409,20447,Benign,Benign
xgb-d03-benign-lab-results-api-access-040,1777837548000,1777837548001,10.60.100.32,54225,10.60.20.30,8080,6,131,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,28276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-web-browsing-041,1777837980000,1777838098843,10.60.100.70,54232,198.51.100.151,443,6,91,2469,34,45365,49,218,218,26,118843,118843,118820,128,128,1450,40,40,1450,0,0,0,0,559,4,166,3053,42,6,5,1,29,8192,28200,0,0,0,0,0,0,0,58214,3600,13864,0,58237,2475,11621,Benign,Benign
xgb-d03-benign-workstation-web-browsing-042,1777838412000,1777838417010,10.60.100.92,54239,198.51.100.152,80,6,7,638,5,2558,7,31,27,31,5010,24,4998,128,128,1500,40,40,1500,0,0,0,0,0,0,1018,4083,9,0,1,1,1,8192,29200,0,0,0,0,0,0,0,12,6,6,0,4974,832,1852,Benign,Benign
xgb-d03-benign-workstation-dns-043,1777838844000,1777838844001,10.60.100.32,53842,10.60.60.5,53,17,5,69,1,85,1,0,0,0,1,0,0,0,0,85,69,69,85,0,0,0,0,0,0,552000,680000,2,0,0,0,0,0,0,0,0,52492,1,9,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-attack-tomcat-appointment-api-probe-044,1777839276000,1777839332850,192.0.2.210,54253,203.0.113.30,8443,6,7,61207,155,76700,105,219,219,27,56850,56850,56850,127,127,1108,40,40,1108,1,1,0,0,0,0,8612,10793,58,0,101,50,51,8192,26883,0,0,0,0,0,0,0,1173,368,483,0,1230,546,556,Malicious,SQL_Injection
xgb-d03-benign-lab-results-api-access-045,1777839708000,1777839711003,10.60.100.57,54260,10.60.20.30,8443,6,265,180,3,0,0,2,2,0,3003,3003,0,63,63,60,60,0,60,0,0,120,2,0,0,479,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1001,2001,1501,500,0,0,0,0,Benign,Benign
xgb-d03-benign-lab-results-api-access-046,1777840140000,1777840140001,10.60.100.78,54267,10.60.20.30,8080,6,131,48,1,0,0,2,2,0,1,0,0,0,0,48,48,0,48,0,0,0,0,0,0,384000,0,1,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-047,1777840572000,1777840572001,10.60.100.36,53846,10.60.60.5,53,17,5,69,1,131,1,0,0,0,1,0,0,0,0,131,69,69,131,1,0,0,0,0,0,552000,1048000,1,1,0,0,0,0,0,0,0,38916,28,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-web-browsing-048,1777841004000,1777841004001,10.60.100.57,54281,198.51.100.152,80,6,7,373,5,700,5,27,27,27,1,0,0,128,128,528,40,40,528,700,373,0,0,0,0,1492000,2800000,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-lab-results-api-access-049,1777841436000,1777841439007,10.60.100.42,54288,10.60.20.30,8443,6,265,180,3,0,0,2,2,0,3007,3007,0,63,63,60,60,0,60,0,0,120,2,0,0,478,0,3,0,0,0,0,26883,0,30720,120,0,0,0,0,1001,2005,1503,502,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-web-browsing-050,1777841868000,1777841873375,10.60.100.86,54295,198.51.100.152,80,6,7,1745,12,24937,21,26,26,26,5375,5375,5343,128,128,1500,40,40,1500,4,0,0,0,0,0,2596,37108,9,0,7,2,15,8192,29200,0,0,0,0,0,0,0,2958,488,860,0,2991,267,695,Benign,Benign
xgb-d03-benign-employee-vpn-051,1777842300000,1777842310561,192.0.2.32,54302,203.0.113.20,443,6,91,1627,11,5881,11,219,219,27,10561,10550,10550,128,128,1500,40,40,1500,0,0,0,0,0,0,1232,4454,11,4,4,0,3,8192,29200,0,0,0,0,0,0,0,9910,1054,2953,0,9999,1054,2984,Benign,Benign
xgb-d03-benign-edr-patch-update-052,1777842732000,1777842852668,10.60.100.42,54309,10.60.50.15,443,6,91,28966,71,42188,117,218,218,26,120668,120668,120584,128,128,1500,40,40,1500,0,0,0,0,0,0,1920,2796,114,2,26,5,41,8192,29200,0,0,0,0,0,0,0,5015,1723,1917,0,4973,1039,1715,Benign,Benign
xgb-d03-attack-app-host-followup-egress-053,1777843164000,1777843284119,10.60.20.30,54316,198.51.100.124,443,6,91,458,6,494,3,24,24,24,120119,120119,119948,128,128,165,40,40,165,0,0,0,0,0,0,30,32,6,3,0,0,0,258,7484,0,0,0,0,0,0,77,59950,24023,29290,59920,60028,59974,55,Malicious,Infilteration
xgb-d03-benign-employee-vpn-054,1777843596000,1777843601254,192.0.2.35,54323,203.0.113.20,443,6,91,735,9,5533,8,219,219,27,5254,5254,5242,128,128,1500,40,40,1500,1,0,0,0,0,0,1118,8423,10,2,1,1,3,8192,29200,0,0,0,0,0,0,0,5068,656,1667,0,5209,748,1820,Benign,Benign
xgb-d03-benign-employee-vpn-055,1777844028000,1777844088437,192.0.2.36,54330,203.0.113.20,443,6,91,1349,16,5785,17,219,219,27,60437,60437,60426,128,128,1500,40,40,1500,0,0,246,6,236,1,178,765,24,4,2,0,3,8192,26883,62976,246,0,0,0,0,0,10015,4028,4859,0,10015,3776,4806,Benign,Benign
xgb-d03-benign-edr-patch-update-056,1777844460000,1777844465165,10.60.100.46,54337,10.60.50.15,443,6,91,724,9,3864,8,223,223,27,5165,5165,5132,128,128,1500,40,40,1500,0,0,0,0,0,0,1121,5983,11,2,2,0,2,8192,29200,0,0,0,0,0,0,0,4881,645,1601,0,5038,732,1757,Benign,Benign
xgb-d03-benign-employee-vpn-057,1777844892000,1777844902079,192.0.2.38,54344,203.0.113.20,443,6,91,1641,8,1937,8,219,219,27,10079,10062,10063,128,128,1466,40,40,1466,0,0,0,0,0,0,1302,1537,12,1,0,2,1,64240,31122,0,0,0,0,0,0,0,9816,1437,3421,0,9999,1437,3495,Benign,Benign
xgb-d03-benign-edr-patch-update-058,1777845324000,1777845334080,10.60.100.94,54351,10.60.50.15,443,6,91,1641,8,1912,8,219,219,27,10080,10064,10064,128,128,1433,40,40,1433,0,0,0,0,0,0,1302,1517,12,1,0,2,1,8192,26580,0,0,0,0,0,0,0,9816,1437,3421,0,9999,1437,3495,Benign,Benign
xgb-d03-benign-workstation-dns-059,1777845756000,1777845756001,10.60.100.29,53858,10.60.60.5,53,17,5,64,1,132,1,0,0,0,1,0,0,0,0,132,64,64,132,132,64,0,0,0,0,256000,528000,1,1,0,0,0,0,0,0,0,4759,28,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-workstation-dns-060,1777846188000,1777846188001,10.60.100.50,53859,10.60.60.5,53,17,5,70,1,130,1,0,0,0,1,0,0,0,0,130,70,70,130,130,70,0,0,0,0,280000,520000,1,1,0,0,0,0,0,0,0,3155,1,60,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-edr-patch-update-061,1777846620000,1777846630080,10.60.100.71,54372,10.60.50.20,443,6,91,1642,8,1904,8,219,219,27,10080,10064,10064,128,128,1433,40,40,1433,0,0,0,0,0,0,1303,1510,12,1,0,2,1,64240,31164,0,0,0,0,0,0,0,9817,1437,3421,0,9999,1437,3495,Benign,Benign
xgb-d03-attack-app-host-followup-egress-062,1777847052000,1777847052077,10.60.20.30,54379,198.51.100.124,443,6,91,152,2,164,1,24,24,24,77,77,0,128,128,164,40,40,164,2,1,0,0,0,0,15589,16820,2,1,0,0,0,253,7482,0,0,0,0,0,0,77,77,77,0,0,0,0,0,Malicious,Infilteration
xgb-d03-benign-partner-sftp-063,1777847484000,1777847484001,198.51.100.180,54386,203.0.113.40,22,6,92,40,1,0,0,2,2,0,1,0,0,0,0,40,40,0,40,0,0,0,0,0,0,320000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-employee-vpn-064,1777847916000,1777847926080,192.0.2.45,54393,203.0.113.20,443,6,91,1642,8,1938,8,219,219,27,10080,10064,10064,128,128,1467,40,40,1467,0,0,0,0,0,0,1303,1537,12,1,0,2,1,64240,31164,0,0,0,0,0,0,0,9817,1437,3421,0,9999,1437,3495,Benign,Benign
xgb-d03-benign-employee-vpn-065,1777848348000,1777848358080,192.0.2.46,54400,203.0.113.20,443,6,91,1642,8,1940,8,219,219,27,10080,10064,10064,128,128,1469,40,40,1469,0,0,0,0,0,0,1303,1539,12,1,0,2,1,64240,31164,0,0,0,0,0,0,0,9817,1437,3421,0,9999,1437,3495,Benign,Benign
xgb-d03-benign-workstation-dns-066,1777848780000,1777848780001,10.60.100.88,53865,10.60.60.5,53,17,5,79,1,95,1,0,0,0,1,0,0,0,0,95,79,79,95,0,0,0,0,0,0,632000,760000,2,0,0,0,0,0,0,0,0,40013,1,43,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-patient-portal-web-067,1777849212000,1777849230468,198.51.100.55,54414,203.0.113.10,443,6,91,2361,13,16394,19,219,219,27,18468,18444,18443,128,128,1500,40,40,1500,0,0,41,1,0,0,1022,7101,15,3,1,3,10,8192,42340,10496,41,0,0,0,0,0,9908,1536,2943,0,10034,1024,2536,Benign,Benign
xgb-d03-benign-patient-portal-web-068,1777849644000,1777849644046,198.51.100.56,54421,203.0.113.10,80,6,7,373,5,700,5,27,27,27,46,46,45,128,128,528,40,40,528,15,8,0,0,0,0,63489,119148,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,33,11,13,0,33,11,13,Benign,Benign
xgb-d03-benign-patient-portal-web-069,1777850076000,1777850140393,198.51.100.57,54428,203.0.113.10,443,6,91,2706,17,6342,18,219,219,27,64393,64393,64382,128,128,1500,40,40,1500,0,0,246,6,0,0,336,787,26,2,0,4,3,8192,26883,62976,246,0,0,0,0,0,10015,4024,4705,0,10015,3786,4669,Benign,Benign
xgb-d03-benign-ehr-api-access-070,1777850508000,1777850508001,10.60.100.92,54435,10.60.20.15,8443,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-patient-portal-web-071,1777850940000,1777850945139,198.51.100.59,54442,203.0.113.10,443,6,91,694,9,4184,8,223,223,27,5139,5139,5127,128,128,1500,40,40,1500,0,0,0,0,0,0,1080,6512,11,2,1,1,2,8192,29200,0,0,0,0,0,0,0,4881,642,1603,0,5088,732,1778,Benign,Benign
xgb-d03-benign-ehr-api-access-072,1777851372000,1777851372001,10.60.100.43,54449,10.60.20.15,8443,6,0,44,1,0,0,2,2,0,1,0,0,0,0,44,44,0,44,0,0,0,0,0,0,352000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign,Benign
xgb-d03-benign-patient-portal-web-073,1777851804000,1777851920030,198.51.100.61,54456,203.0.113.10,443,6,91,2726,20,2172,19,223,223,30,116030,116030,116009,128,128,1344,40,40,1344,0,0,451,11,0,0,187,149,35,1,0,1,2,8192,29200,49920,195,0,0,0,0,0,10031,6106,4730,0,10031,6444,4654,Benign,Benign
xgb-d03-attack-app-to-db-unusual-074,1777852236000,1777852241007,10.60.20.30,54463,10.60.30.30,3306,6,7,898,6,536,4,219,219,27,5007,5007,5007,127,127,686,40,40,686,0,0,0,0,0,0,1434,856,8,0,1,1,0,8192,26883,0,0,0,0,0,0,0,4953,1001,1976,1,5004,1669,2358,Malicious,SQL_Injection
